response_id,item,domain,scorer_type,llm_1,llm_2,llm_3,llm_avg,model_size,model_name,rubric_type
467,16,Math,basic,1,1,1,1,Frontier,OpenAI o1,Empty
402,6,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
40,1,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
152,12,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
136,12,Math,basic,0,0,0,0,Large,GPT-4o,Empty
163,3,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
768,20,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
297,14,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
330,5,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
799,20,Math,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
492,7,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
622,18,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
410,6,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
621,18,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
56,11,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
69,11,Math,criteria_examples,1,1,1,1,Large,GPT-4o,Full
437,6,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
136,12,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
73,11,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
396,15,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
153,12,Math,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
609,18,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
64,11,Math,basic,1,1,0,1,Small,Llama 3.1 8b,Empty
353,5,ELA,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
345,5,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
45,11,Math,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
595,8,ELA,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
597,8,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
51,11,Math,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
334,5,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
638,18,Math,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
11,1,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
446,16,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
368,15,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
796,20,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
418,6,ELA,criteria,0,0,1,0,Small,Llama 3.1 70b,Criteria Only
201,13,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
79,11,Math,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
622,18,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
773,20,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
534,17,Math,basic,0,0,1,0,Frontier,OpenAI o1,Empty
781,20,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
722,10,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
19,1,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
317,14,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
477,16,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
359,5,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
202,13,Math,criteria,0,1,0,0,Small,Claude 3.5 Haiku,Criteria Only
471,16,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
264,4,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
355,5,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
227,13,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
564,8,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
312,14,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
30,1,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
310,14,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
504,7,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
78,11,Math,basic,0,0,1,0,Small,Claude 3.5 Haiku,Empty
222,13,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
131,12,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
345,5,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
759,10,ELA,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
135,12,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
107,2,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
601,18,Math,basic,1,0,0,0,Large,GPT-4o,Empty
361,15,Math,basic,1,0,1,1,Small,Claude 3.5 Haiku,Empty
668,9,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
720,19,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
397,15,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
16,1,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
525,17,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
75,11,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
646,9,ELA,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
59,11,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
549,17,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
670,9,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
202,13,Math,basic,0,0,0,0,Frontier,OpenAI o1,Empty
602,18,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
665,9,ELA,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
469,16,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
585,8,ELA,basic,1,1,1,1,Frontier,OpenAI o1,Empty
51,11,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
70,11,Math,criteria_examples,0,1,1,1,Small,Claude 3.5 Haiku,Full
79,11,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
746,10,ELA,criteria_examples,0,1,1,1,Small,Llama 3.1 8b,Full
545,17,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
571,8,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
602,18,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
114,2,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
13,1,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
166,3,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
673,9,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
556,17,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
34,1,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
570,8,ELA,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
408,6,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
623,18,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
420,6,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
134,12,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
163,3,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
587,8,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
254,4,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
645,9,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
432,6,ELA,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
428,6,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
781,20,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
308,14,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
568,8,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
159,12,Math,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
561,8,ELA,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
639,18,Math,basic,0,1,0,0,Small,Llama 3.1 8b,Empty
237,13,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
190,3,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
232,13,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
604,18,Math,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
212,13,Math,basic,0,0,1,0,Small,Gemini 1.5 Flash,Empty
759,10,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
467,16,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
121,12,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
154,12,Math,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
208,13,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
763,20,Math,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
571,8,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
492,7,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
639,18,Math,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
708,19,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
230,13,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
82,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
538,17,Math,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
371,15,Math,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
170,3,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
774,20,Math,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
560,17,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
487,7,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
764,20,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
89,2,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
720,19,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
696,19,Math,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
756,10,ELA,basic,1,0,0,0,Small,Llama 3.1 8b,Empty
87,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
3,1,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
362,15,Math,criteria,0,0,1,0,Large,Claude 3.5 Sonnet,Criteria Only
670,9,ELA,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
354,5,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
624,18,Math,basic,1,1,1,1,Large,GPT-4o,Empty
143,12,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
273,4,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
286,14,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
763,20,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
18,1,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
333,5,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
443,16,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
86,2,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
746,10,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
1,1,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
27,1,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
22,1,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
580,8,ELA,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
231,13,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
458,16,Math,criteria_examples,0,1,0,0,Small,Llama 3.1 8b,Full
55,11,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
232,13,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
162,3,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
169,3,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
166,3,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
32,1,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
164,3,ELA,basic,1,0,0,0,Small,Llama 3.1 8b,Empty
637,18,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
337,5,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
405,6,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
758,10,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
8,1,ELA,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
176,3,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
257,4,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
581,8,ELA,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
765,20,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
445,16,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
592,8,ELA,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
326,5,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
703,19,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
572,8,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
772,20,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
516,7,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
691,19,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
749,10,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
119,2,ELA,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
168,3,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
473,16,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
609,18,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
787,20,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
633,18,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
118,2,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
45,11,Math,criteria_examples,1,1,0,1,Small,Llama 3.1 8b,Full
71,11,Math,criteria_examples,1,0,1,1,Small,GPT-4o mini,Full
785,20,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
30,1,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
114,2,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
551,17,Math,basic,1,0,0,0,Large,Gemini 1.5 Pro,Empty
464,16,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
600,8,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
556,17,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
501,7,ELA,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
145,12,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
684,19,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
611,18,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
770,20,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
348,5,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
385,15,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
248,4,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
533,17,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
526,17,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
434,6,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
129,12,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
792,20,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
101,2,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
293,14,Math,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
785,20,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
504,7,ELA,criteria_examples,0,1,0,0,Small,GPT-4o mini,Full
100,2,ELA,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
698,19,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
12,1,ELA,basic,0,0,0,0,Large,GPT-4o,Empty
18,1,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
267,4,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
129,12,Math,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
786,20,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
44,11,Math,basic,0,0,0,0,Large,GPT-4o,Empty
138,12,Math,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
255,4,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
317,14,Math,basic,1,1,1,1,Frontier,OpenAI o1,Empty
535,17,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
689,19,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
94,2,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
531,17,Math,basic,1,1,0,1,Small,Llama 3.1 70b,Empty
498,7,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
548,17,Math,criteria,1,0,1,1,Small,Llama 3.1 8b,Criteria Only
3,1,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
418,6,ELA,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
614,18,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
281,14,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
619,18,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
122,12,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
527,17,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
711,19,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
728,10,ELA,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
378,15,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
483,7,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
582,8,ELA,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
483,7,ELA,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
688,19,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
199,3,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
434,6,ELA,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
593,8,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
755,10,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
268,4,ELA,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
381,15,Math,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
108,2,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
526,17,Math,basic,0,0,0,0,Frontier,OpenAI o1,Empty
379,15,Math,criteria_examples,1,0,0,0,Small,Llama 3.1 8b,Full
135,12,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
744,10,ELA,criteria_examples,1,0,0,0,Small,Llama 3.1 8b,Full
51,11,Math,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
79,11,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
676,9,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
449,16,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
622,18,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
164,3,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
461,16,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
226,13,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
67,11,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
596,8,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
265,4,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
663,9,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
287,14,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
775,20,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
488,7,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
612,18,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
663,9,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
181,3,ELA,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
228,13,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
525,17,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
372,15,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
256,4,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
761,20,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
354,5,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
352,5,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
799,20,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
773,20,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
74,11,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
437,6,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
335,5,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
244,4,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
49,11,Math,criteria,0,0,0,0,Small,GPT-4o mini,Criteria Only
325,5,ELA,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
191,3,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
341,5,ELA,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
299,14,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
543,17,Math,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
420,6,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
444,16,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
146,12,Math,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
104,2,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
590,8,ELA,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
456,16,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
23,1,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
793,20,Math,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
642,9,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
708,19,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
55,11,Math,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
340,5,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
140,12,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
237,13,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
522,17,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
353,5,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
309,14,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
441,16,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
683,19,Math,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
88,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
689,19,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
652,9,ELA,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
80,11,Math,criteria_examples,1,1,1,1,Large,GPT-4o,Full
177,3,ELA,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
388,15,Math,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
549,17,Math,criteria,0,0,1,0,Large,Llama 3.1 405b,Criteria Only
93,2,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
784,20,Math,criteria_examples,1,0,0,0,Small,GPT-4o mini,Full
568,8,ELA,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
800,20,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
394,15,Math,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
124,12,Math,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
423,6,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
226,13,Math,basic,1,1,1,1,Frontier,OpenAI o1,Empty
757,10,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
131,12,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
254,4,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
511,7,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
75,11,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
32,1,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
99,2,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
605,18,Math,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
382,15,Math,basic,1,1,1,1,Frontier,OpenAI o1,Empty
162,3,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
94,2,ELA,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
190,3,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
142,12,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
527,17,Math,criteria,1,0,0,0,Small,Llama 3.1 70b,Criteria Only
444,16,Math,basic,0,0,0,0,Large,GPT-4o,Empty
752,10,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
30,1,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
505,7,ELA,criteria,1,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
19,1,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
8,1,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
699,19,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
81,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
